unit,ts,qty
1305184b1a7634e62b1ea3dc7c5fa81d,2021-04-21,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-04-22,0.47894444528642743
1305184b1a7634e62b1ea3dc7c5fa81d,2021-04-23,0.23622090581815722
1305184b1a7634e62b1ea3dc7c5fa81d,2021-04-24,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-04-25,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-04-26,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-04-27,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-04-28,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-04-29,0.47894444528642743
1305184b1a7634e62b1ea3dc7c5fa81d,2021-04-30,0.23622090581815722
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-01,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-02,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-03,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-04,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-05,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-06,0.47894444528642743
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-07,0.23622090581815722
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-08,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-09,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-10,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-11,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-12,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-13,0.47894444528642743
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-14,0.23622090581815722
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-15,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-16,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-17,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-18,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-19,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-20,0.47894444528642743
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-21,0.23622090581815722
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-22,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-23,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-24,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-25,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-26,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-27,0.47894444528642743
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-28,0.23622090581815722
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-29,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-30,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-05-31,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-06-01,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-06-02,0.4842533958150536
1305184b1a7634e62b1ea3dc7c5fa81d,2021-06-03,0.47894444528642743
1305184b1a7634e62b1ea3dc7c5fa81d,2021-06-04,0.23622090581815722
1305184b1a7634e62b1ea3dc7c5fa81d,2021-06-05,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-06-06,0.018924524186294086
1305184b1a7634e62b1ea3dc7c5fa81d,2021-06-07,0.4842533958150536
26f7ba422e150e0440e8e506ed7055fe,2021-03-02,-26.29967799179176
26f7ba422e150e0440e8e506ed7055fe,2021-03-03,-26.232326936916035
26f7ba422e150e0440e8e506ed7055fe,2021-03-04,-32.30764650052238
26f7ba422e150e0440e8e506ed7055fe,2021-03-05,-26.555593774619147
26f7ba422e150e0440e8e506ed7055fe,2021-03-06,-21.431293718632602
26f7ba422e150e0440e8e506ed7055fe,2021-03-07,-18.96398158603279
26f7ba422e150e0440e8e506ed7055fe,2021-03-08,-18.800195670028945
26f7ba422e150e0440e8e506ed7055fe,2021-03-09,54.09027972681007
26f7ba422e150e0440e8e506ed7055fe,2021-03-10,51.259754297191044
26f7ba422e150e0440e8e506ed7055fe,2021-03-11,57.080289101167864
26f7ba422e150e0440e8e506ed7055fe,2021-03-12,46.86863991019104
26f7ba422e150e0440e8e506ed7055fe,2021-03-13,-17.374345459604058
26f7ba422e150e0440e8e506ed7055fe,2021-03-14,-61.354117610766984
26f7ba422e150e0440e8e506ed7055fe,2021-03-15,-72.3210533951732
26f7ba422e150e0440e8e506ed7055fe,2021-03-16,-119.72274514141014
26f7ba422e150e0440e8e506ed7055fe,2021-03-17,-103.06277234493896
26f7ba422e150e0440e8e506ed7055fe,2021-03-18,-44.39683198673298
26f7ba422e150e0440e8e506ed7055fe,2021-03-19,-40.163393870602285
26f7ba422e150e0440e8e506ed7055fe,2021-03-20,-37.7654790179938
26f7ba422e150e0440e8e506ed7055fe,2021-03-21,-47.426149333691285
26f7ba422e150e0440e8e506ed7055fe,2021-03-22,-63.2707898025685
26f7ba422e150e0440e8e506ed7055fe,2021-03-23,31.920819142415965
26f7ba422e150e0440e8e506ed7055fe,2021-03-24,33.55495042307366
26f7ba422e150e0440e8e506ed7055fe,2021-03-25,42.680763636650724
26f7ba422e150e0440e8e506ed7055fe,2021-03-26,34.338215197144386
26f7ba422e150e0440e8e506ed7055fe,2021-03-27,21.817803409859792
26f7ba422e150e0440e8e506ed7055fe,2021-03-28,9.518063192334978
26f7ba422e150e0440e8e506ed7055fe,2021-03-29,23.123133736502943
26f7ba422e150e0440e8e506ed7055fe,2021-03-30,-7.132013337995443
26f7ba422e150e0440e8e506ed7055fe,2021-03-31,-3.1629225535473218
26f7ba422e150e0440e8e506ed7055fe,2021-04-01,3.4484765141547364
26f7ba422e150e0440e8e506ed7055fe,2021-04-02,4.289379791405639
26f7ba422e150e0440e8e506ed7055fe,2021-04-03,-0.6050994360636404
26f7ba422e150e0440e8e506ed7055fe,2021-04-04,-2.746129040692136
26f7ba422e150e0440e8e506ed7055fe,2021-04-05,1.7577787759632668
26f7ba422e150e0440e8e506ed7055fe,2021-04-06,7.269310148788498
26f7ba422e150e0440e8e506ed7055fe,2021-04-07,4.5458355860479225
26f7ba422e150e0440e8e506ed7055fe,2021-04-08,9.360762215740934
26f7ba422e150e0440e8e506ed7055fe,2021-04-09,14.858467691286831
26f7ba422e150e0440e8e506ed7055fe,2021-04-10,5.047092623070922
26f7ba422e150e0440e8e506ed7055fe,2021-04-11,4.109276194179187
26f7ba422e150e0440e8e506ed7055fe,2021-04-12,11.93846093891809
26f7ba422e150e0440e8e506ed7055fe,2021-04-13,-4.131237313364732
26f7ba422e150e0440e8e506ed7055fe,2021-04-14,-3.533803261766277
26f7ba422e150e0440e8e506ed7055fe,2021-04-15,0.011931512946287071
26f7ba422e150e0440e8e506ed7055fe,2021-04-16,1.8641832276831336
26f7ba422e150e0440e8e506ed7055fe,2021-04-17,-4.2626080868105225
26f7ba422e150e0440e8e506ed7055fe,2021-04-18,-3.907001819894895
26f7ba422e150e0440e8e506ed7055fe,2021-04-19,0.9283380276757388
26f7ba422e150e0440e8e506ed7055fe,2021-04-20,109.90106635849625
26f7ba422e150e0440e8e506ed7055fe,2021-04-21,102.62325035140418
26f7ba422e150e0440e8e506ed7055fe,2021-04-22,116.13059661369553
26f7ba422e150e0440e8e506ed7055fe,2021-04-23,119.31542599038342
26f7ba422e150e0440e8e506ed7055fe,2021-04-24,95.58059322561247
26f7ba422e150e0440e8e506ed7055fe,2021-04-25,70.11518662886176
26f7ba422e150e0440e8e506ed7055fe,2021-04-26,93.4091506389
26f7ba422e150e0440e8e506ed7055fe,2021-04-27,-91.87242295592341
26f7ba422e150e0440e8e506ed7055fe,2021-04-28,-76.87359937467326
26f7ba422e150e0440e8e506ed7055fe,2021-04-29,-94.04545695622082
26f7ba422e150e0440e8e506ed7055fe,2021-04-30,-106.01485344418393
26f7ba422e150e0440e8e506ed7055fe,2021-05-01,-73.39009349848227
26f7ba422e150e0440e8e506ed7055fe,2021-05-02,-9.689744938891963
26f7ba422e150e0440e8e506ed7055fe,2021-05-03,5.084571332505893
26f7ba422e150e0440e8e506ed7055fe,2021-05-04,-50.09065081996318
26f7ba422e150e0440e8e506ed7055fe,2021-05-05,-65.02100876639837
26f7ba422e150e0440e8e506ed7055fe,2021-05-06,-105.4644870785204
26f7ba422e150e0440e8e506ed7055fe,2021-05-07,-101.84433903591132
26f7ba422e150e0440e8e506ed7055fe,2021-05-08,-48.892941538981205
26f7ba422e150e0440e8e506ed7055fe,2021-05-09,-52.64109446665493
26f7ba422e150e0440e8e506ed7055fe,2021-05-10,-52.72188556822743
26f7ba422e150e0440e8e506ed7055fe,2021-05-11,14.720486923747647
26f7ba422e150e0440e8e506ed7055fe,2021-05-12,6.4222358461793165
26f7ba422e150e0440e8e506ed7055fe,2021-05-13,5.410379689364197
26f7ba422e150e0440e8e506ed7055fe,2021-05-14,-4.395270239894135
26f7ba422e150e0440e8e506ed7055fe,2021-05-15,-32.71302332750429
26f7ba422e150e0440e8e506ed7055fe,2021-05-16,-75.32090856228228
26f7ba422e150e0440e8e506ed7055fe,2021-05-17,-107.92622087962553
26f7ba422e150e0440e8e506ed7055fe,2021-05-18,-25.24977929486879
26f7ba422e150e0440e8e506ed7055fe,2021-05-19,1.7921620430636953
26f7ba422e150e0440e8e506ed7055fe,2021-05-20,0.46452957173155257
26f7ba422e150e0440e8e506ed7055fe,2021-05-21,5.32301760202081
26f7ba422e150e0440e8e506ed7055fe,2021-05-22,-2.5846908919214995
26f7ba422e150e0440e8e506ed7055fe,2021-05-23,-12.956754530431597
26f7ba422e150e0440e8e506ed7055fe,2021-05-24,-22.299740854810466
26f7ba422e150e0440e8e506ed7055fe,2021-05-25,9.091129644866577
26f7ba422e150e0440e8e506ed7055fe,2021-05-26,14.086094721816679
26f7ba422e150e0440e8e506ed7055fe,2021-05-27,22.718022231365627
26f7ba422e150e0440e8e506ed7055fe,2021-05-28,19.945248214574274
26f7ba422e150e0440e8e506ed7055fe,2021-05-29,4.325912529466801
26f7ba422e150e0440e8e506ed7055fe,2021-05-30,-5.8438126310071015
26f7ba422e150e0440e8e506ed7055fe,2021-05-31,3.7980814635101505
26f7ba422e150e0440e8e506ed7055fe,2021-06-01,-4.998090691744685
26f7ba422e150e0440e8e506ed7055fe,2021-06-02,3.584370563002683
26f7ba422e150e0440e8e506ed7055fe,2021-06-03,9.591258929584566
26f7ba422e150e0440e8e506ed7055fe,2021-06-04,7.887825666113978
26f7ba422e150e0440e8e506ed7055fe,2021-06-05,-2.140487145337295
26f7ba422e150e0440e8e506ed7055fe,2021-06-06,-13.770835377445257
26f7ba422e150e0440e8e506ed7055fe,2021-06-07,-15.016784132652605
2f581babb34abfbd487120534c072865,2021-03-02,124.44462068798244
2f581babb34abfbd487120534c072865,2021-03-03,103.66027523362006
2f581babb34abfbd487120534c072865,2021-03-04,103.06726540059618
2f581babb34abfbd487120534c072865,2021-03-05,128.0117508544592
2f581babb34abfbd487120534c072865,2021-03-06,81.56047623265545
2f581babb34abfbd487120534c072865,2021-03-07,69.01481447756655
2f581babb34abfbd487120534c072865,2021-03-08,70.19037819949288
2f581babb34abfbd487120534c072865,2021-03-09,183.30627614052042
2f581babb34abfbd487120534c072865,2021-03-10,114.81195074562557
2f581babb34abfbd487120534c072865,2021-03-11,-18.601245022634558
2f581babb34abfbd487120534c072865,2021-03-12,102.81320728017627
2f581babb34abfbd487120534c072865,2021-03-13,140.90934042367675
2f581babb34abfbd487120534c072865,2021-03-14,-51.91036152674788
2f581babb34abfbd487120534c072865,2021-03-15,-412.3688171027443
2f581babb34abfbd487120534c072865,2021-03-16,-397.60201989716063
2f581babb34abfbd487120534c072865,2021-03-17,-416.6510569996774
2f581babb34abfbd487120534c072865,2021-03-18,-343.8779989162603
2f581babb34abfbd487120534c072865,2021-03-19,-10.794437689565063
2f581babb34abfbd487120534c072865,2021-03-20,-90.236138178924
2f581babb34abfbd487120534c072865,2021-03-21,-155.77039992650373
2f581babb34abfbd487120534c072865,2021-03-22,-105.39424551360821
2f581babb34abfbd487120534c072865,2021-03-23,-44.05115585534841
2f581babb34abfbd487120534c072865,2021-03-24,-55.247604635399156
2f581babb34abfbd487120534c072865,2021-03-25,-9.025925804220655
2f581babb34abfbd487120534c072865,2021-03-26,-12.052869176823584
2f581babb34abfbd487120534c072865,2021-03-27,-32.494807785731716
2f581babb34abfbd487120534c072865,2021-03-28,-51.00887144829101
2f581babb34abfbd487120534c072865,2021-03-29,-87.47871630843463
2f581babb34abfbd487120534c072865,2021-03-30,140.7866663034628
2f581babb34abfbd487120534c072865,2021-03-31,163.84998842631327
2f581babb34abfbd487120534c072865,2021-04-01,167.69683902635416
2f581babb34abfbd487120534c072865,2021-04-02,185.8325337535711
2f581babb34abfbd487120534c072865,2021-04-03,121.0776367980045
2f581babb34abfbd487120534c072865,2021-04-04,31.177419959524475
2f581babb34abfbd487120534c072865,2021-04-05,-4.289858133606737
2f581babb34abfbd487120534c072865,2021-04-06,-275.2644204531121
2f581babb34abfbd487120534c072865,2021-04-07,-168.67352921515047
2f581babb34abfbd487120534c072865,2021-04-08,3.3100203319826753
2f581babb34abfbd487120534c072865,2021-04-09,14.556426386022137
2f581babb34abfbd487120534c072865,2021-04-10,-36.5387720100875
2f581babb34abfbd487120534c072865,2021-04-11,-38.58183487658027
2f581babb34abfbd487120534c072865,2021-04-12,-133.71887505028536
2f581babb34abfbd487120534c072865,2021-04-13,23.506249390904948
2f581babb34abfbd487120534c072865,2021-04-14,30.456824089342273
2f581babb34abfbd487120534c072865,2021-04-15,29.738656551391458
2f581babb34abfbd487120534c072865,2021-04-16,14.153242684217002
2f581babb34abfbd487120534c072865,2021-04-17,-37.854436771434386
2f581babb34abfbd487120534c072865,2021-04-18,-54.8837410674281
2f581babb34abfbd487120534c072865,2021-04-19,-26.15878740560804
2f581babb34abfbd487120534c072865,2021-04-20,-15.360710503943068
2f581babb34abfbd487120534c072865,2021-04-21,-5.9727619126076075
2f581babb34abfbd487120534c072865,2021-04-22,0.4634744498096569
2f581babb34abfbd487120534c072865,2021-04-23,5.8197188239961815
2f581babb34abfbd487120534c072865,2021-04-24,-25.933895101103865
2f581babb34abfbd487120534c072865,2021-04-25,-44.370241400063684
2f581babb34abfbd487120534c072865,2021-04-26,-78.35444602206624
2f581babb34abfbd487120534c072865,2021-04-27,-259.18447137176355
2f581babb34abfbd487120534c072865,2021-04-28,132.62630213821166
2f581babb34abfbd487120534c072865,2021-04-29,-234.03551882219543
2f581babb34abfbd487120534c072865,2021-04-30,-339.33129128442795
2f581babb34abfbd487120534c072865,2021-05-01,-246.61073961670874
2f581babb34abfbd487120534c072865,2021-05-02,-215.1261487286584
2f581babb34abfbd487120534c072865,2021-05-03,-140.50949060177757
2f581babb34abfbd487120534c072865,2021-05-04,137.41600128398116
2f581babb34abfbd487120534c072865,2021-05-05,239.96825365666479
2f581babb34abfbd487120534c072865,2021-05-06,229.62027441299858
2f581babb34abfbd487120534c072865,2021-05-07,276.41842362401667
2f581babb34abfbd487120534c072865,2021-05-08,237.86260331872867
2f581babb34abfbd487120534c072865,2021-05-09,161.29028826219525
2f581babb34abfbd487120534c072865,2021-05-10,165.30831042992284
2f581babb34abfbd487120534c072865,2021-05-11,224.0911156941288
2f581babb34abfbd487120534c072865,2021-05-12,210.52012080123825
2f581babb34abfbd487120534c072865,2021-05-13,133.46016656189312
2f581babb34abfbd487120534c072865,2021-05-14,147.5620194881488
2f581babb34abfbd487120534c072865,2021-05-15,55.47581577313685
2f581babb34abfbd487120534c072865,2021-05-16,83.5620928716671
2f581babb34abfbd487120534c072865,2021-05-17,101.94194105279834
2f581babb34abfbd487120534c072865,2021-05-18,45.646436627324306
2f581babb34abfbd487120534c072865,2021-05-19,55.825875222463026
2f581babb34abfbd487120534c072865,2021-05-20,57.90820220483451
2f581babb34abfbd487120534c072865,2021-05-21,59.3374675007749
2f581babb34abfbd487120534c072865,2021-05-22,24.860023126785357
2f581babb34abfbd487120534c072865,2021-05-23,-1.86844066147993
2f581babb34abfbd487120534c072865,2021-05-24,31.65408798875654
2f581babb34abfbd487120534c072865,2021-05-25,73.60790964430007
2f581babb34abfbd487120534c072865,2021-05-26,93.8630483003409
2f581babb34abfbd487120534c072865,2021-05-27,93.77710027836025
2f581babb34abfbd487120534c072865,2021-05-28,96.49094702389897
2f581babb34abfbd487120534c072865,2021-05-29,38.609977939284
2f581babb34abfbd487120534c072865,2021-05-30,-0.2622716824015966
2f581babb34abfbd487120534c072865,2021-05-31,48.31733278994656
2f581babb34abfbd487120534c072865,2021-06-01,76.08320599284389
2f581babb34abfbd487120534c072865,2021-06-02,100.5605230248312
2f581babb34abfbd487120534c072865,2021-06-03,105.9464147867425
2f581babb34abfbd487120534c072865,2021-06-04,108.48991956549838
2f581babb34abfbd487120534c072865,2021-06-05,51.15549699811847
2f581babb34abfbd487120534c072865,2021-06-06,14.75173062137212
2f581babb34abfbd487120534c072865,2021-06-07,54.065922024817276
4e34db1a6a6963c0d5656994f045c320,2021-03-02,-2.4346332182941914
4e34db1a6a6963c0d5656994f045c320,2021-03-03,13.257508587261958
4e34db1a6a6963c0d5656994f045c320,2021-03-04,18.355316752059192
4e34db1a6a6963c0d5656994f045c320,2021-03-05,19.58128988338494
4e34db1a6a6963c0d5656994f045c320,2021-03-06,-7.910185060541326
4e34db1a6a6963c0d5656994f045c320,2021-03-07,-18.109501992495805
4e34db1a6a6963c0d5656994f045c320,2021-03-08,-4.009155260533454
4e34db1a6a6963c0d5656994f045c320,2021-03-09,67.41758146492123
4e34db1a6a6963c0d5656994f045c320,2021-03-10,72.67443960493111
4e34db1a6a6963c0d5656994f045c320,2021-03-11,91.78275874593193
4e34db1a6a6963c0d5656994f045c320,2021-03-12,86.63648131020538
4e34db1a6a6963c0d5656994f045c320,2021-03-13,72.8874551703194
4e34db1a6a6963c0d5656994f045c320,2021-03-14,45.585735268278135
4e34db1a6a6963c0d5656994f045c320,2021-03-15,78.54014479776309
4e34db1a6a6963c0d5656994f045c320,2021-03-16,-59.31276496233009
4e34db1a6a6963c0d5656994f045c320,2021-03-17,-56.0928980204233
4e34db1a6a6963c0d5656994f045c320,2021-03-18,-67.293535751754
4e34db1a6a6963c0d5656994f045c320,2021-03-19,-64.16333097861184
4e34db1a6a6963c0d5656994f045c320,2021-03-20,-61.17165933241346
4e34db1a6a6963c0d5656994f045c320,2021-03-21,-57.16386946072774
4e34db1a6a6963c0d5656994f045c320,2021-03-22,-49.32624897200596
4e34db1a6a6963c0d5656994f045c320,2021-03-23,27.51834320718644
4e34db1a6a6963c0d5656994f045c320,2021-03-24,27.31822064807971
4e34db1a6a6963c0d5656994f045c320,2021-03-25,30.279152995173657
4e34db1a6a6963c0d5656994f045c320,2021-03-26,35.78947033513239
4e34db1a6a6963c0d5656994f045c320,2021-03-27,19.847300418193765
4e34db1a6a6963c0d5656994f045c320,2021-03-28,0.5299142736777321
4e34db1a6a6963c0d5656994f045c320,2021-03-29,17.245549190536565
4e34db1a6a6963c0d5656994f045c320,2021-03-30,-26.596350477457207
4e34db1a6a6963c0d5656994f045c320,2021-03-31,-13.096769342215755
4e34db1a6a6963c0d5656994f045c320,2021-04-01,-7.521210599418007
4e34db1a6a6963c0d5656994f045c320,2021-04-02,-0.19721521545953727
4e34db1a6a6963c0d5656994f045c320,2021-04-03,-22.644478782086363
4e34db1a6a6963c0d5656994f045c320,2021-04-04,-26.733881161313434
4e34db1a6a6963c0d5656994f045c320,2021-04-05,-34.34212357366505
4e34db1a6a6963c0d5656994f045c320,2021-04-06,-108.8932606673614
4e34db1a6a6963c0d5656994f045c320,2021-04-07,-92.99211953418194
4e34db1a6a6963c0d5656994f045c320,2021-04-08,-79.2566038618582
4e34db1a6a6963c0d5656994f045c320,2021-04-09,-79.3328269827655
4e34db1a6a6963c0d5656994f045c320,2021-04-10,-99.08659834702411
4e34db1a6a6963c0d5656994f045c320,2021-04-11,-140.3667626348623
4e34db1a6a6963c0d5656994f045c320,2021-04-12,-126.88521655522767
4e34db1a6a6963c0d5656994f045c320,2021-04-13,68.6387838501318
4e34db1a6a6963c0d5656994f045c320,2021-04-14,125.74138290843239
4e34db1a6a6963c0d5656994f045c320,2021-04-15,81.1172594068464
4e34db1a6a6963c0d5656994f045c320,2021-04-16,80.87409191939827
4e34db1a6a6963c0d5656994f045c320,2021-04-17,4.257432396431275
4e34db1a6a6963c0d5656994f045c320,2021-04-18,-1.2078355480105
4e34db1a6a6963c0d5656994f045c320,2021-04-19,43.399193391849664
4e34db1a6a6963c0d5656994f045c320,2021-04-20,24.21000502937729
4e34db1a6a6963c0d5656994f045c320,2021-04-21,36.098480402978915
4e34db1a6a6963c0d5656994f045c320,2021-04-22,53.342802599724564
4e34db1a6a6963c0d5656994f045c320,2021-04-23,23.48856988946046
4e34db1a6a6963c0d5656994f045c320,2021-04-24,-5.990961292834197
4e34db1a6a6963c0d5656994f045c320,2021-04-25,-21.88567720209491
4e34db1a6a6963c0d5656994f045c320,2021-04-26,12.95368322349775
4e34db1a6a6963c0d5656994f045c320,2021-04-27,-47.583117266257915
4e34db1a6a6963c0d5656994f045c320,2021-04-28,-41.3264472762967
4e34db1a6a6963c0d5656994f045c320,2021-04-29,-28.75685358806883
4e34db1a6a6963c0d5656994f045c320,2021-04-30,-24.270789868176163
4e34db1a6a6963c0d5656994f045c320,2021-05-01,-69.23855992657626
4e34db1a6a6963c0d5656994f045c320,2021-05-02,-72.83566317136793
4e34db1a6a6963c0d5656994f045c320,2021-05-03,-105.06548465774192
4e34db1a6a6963c0d5656994f045c320,2021-05-04,100.59036261866925
4e34db1a6a6963c0d5656994f045c320,2021-05-05,145.9373447117097
4e34db1a6a6963c0d5656994f045c320,2021-05-06,180.7499720751294
4e34db1a6a6963c0d5656994f045c320,2021-05-07,150.08566802084067
4e34db1a6a6963c0d5656994f045c320,2021-05-08,109.86803004831094
4e34db1a6a6963c0d5656994f045c320,2021-05-09,64.7070147512576
4e34db1a6a6963c0d5656994f045c320,2021-05-10,119.54327561925973
4e34db1a6a6963c0d5656994f045c320,2021-05-11,-82.37956968665739
4e34db1a6a6963c0d5656994f045c320,2021-05-12,-129.29681229702467
4e34db1a6a6963c0d5656994f045c320,2021-05-13,-39.02302031916981
4e34db1a6a6963c0d5656994f045c320,2021-05-14,-84.7012437234358
4e34db1a6a6963c0d5656994f045c320,2021-05-15,-68.26924169300382
4e34db1a6a6963c0d5656994f045c320,2021-05-16,-120.22371043478766
4e34db1a6a6963c0d5656994f045c320,2021-05-17,-77.04166857096435
4e34db1a6a6963c0d5656994f045c320,2021-05-18,106.41650935585085
4e34db1a6a6963c0d5656994f045c320,2021-05-19,51.49777386828693
4e34db1a6a6963c0d5656994f045c320,2021-05-20,33.23944548607052
4e34db1a6a6963c0d5656994f045c320,2021-05-21,-12.218879446364047
4e34db1a6a6963c0d5656994f045c320,2021-05-22,-66.04642255763326
4e34db1a6a6963c0d5656994f045c320,2021-05-23,-37.806027005231314
4e34db1a6a6963c0d5656994f045c320,2021-05-24,-19.818424723273655
