unit,ts,qty
3cbf27bb133347eba01ed76fc2e61202,2021-03-19,0.01860478542513033
3cbf27bb133347eba01ed76fc2e61202,2021-03-20,-0.3416964035309117
3cbf27bb133347eba01ed76fc2e61202,2021-03-21,-0.3416964035309117
3cbf27bb133347eba01ed76fc2e61202,2021-03-22,0.36598068237686965
3cbf27bb133347eba01ed76fc2e61202,2021-03-23,3.6090898273845133
3cbf27bb133347eba01ed76fc2e61202,2021-03-24,3.6131135994874404
3cbf27bb133347eba01ed76fc2e61202,2021-03-25,3.6032124801896006
3cbf27bb133347eba01ed76fc2e61202,2021-03-26,2.9840178141854574
3cbf27bb133347eba01ed76fc2e61202,2021-03-27,0.8242156454893079
3cbf27bb133347eba01ed76fc2e61202,2021-03-28,0.8242156454893079
3cbf27bb133347eba01ed76fc2e61202,2021-03-29,3.5652683312502527
3cbf27bb133347eba01ed76fc2e61202,2021-03-30,0.15963316649035955
3cbf27bb133347eba01ed76fc2e61202,2021-03-31,0.15963316649035955
3cbf27bb133347eba01ed76fc2e61202,2021-04-01,0.23009950621922717
3cbf27bb133347eba01ed76fc2e61202,2021-04-02,-0.06442212203812674
3cbf27bb133347eba01ed76fc2e61202,2021-04-03,-0.4842012403967031
3cbf27bb133347eba01ed76fc2e61202,2021-04-04,-0.44803537099279533
3cbf27bb133347eba01ed76fc2e61202,2021-04-05,0.3084722260721912
3cbf27bb133347eba01ed76fc2e61202,2021-04-06,0.5487850128344571
3cbf27bb133347eba01ed76fc2e61202,2021-04-07,0.5465750346553908
3cbf27bb133347eba01ed76fc2e61202,2021-04-08,0.5429377365122006
3cbf27bb133347eba01ed76fc2e61202,2021-04-09,0.18271626254526166
3cbf27bb133347eba01ed76fc2e61202,2021-04-10,-0.15889207307332331
3cbf27bb133347eba01ed76fc2e61202,2021-04-11,-0.14019921973586671
3cbf27bb133347eba01ed76fc2e61202,2021-04-12,0.5278821813179343
3cbf27bb133347eba01ed76fc2e61202,2021-04-13,-0.8255496675074635
3cbf27bb133347eba01ed76fc2e61202,2021-04-14,-0.8140898430297989
3cbf27bb133347eba01ed76fc2e61202,2021-04-15,-0.8404437666133724
3cbf27bb133347eba01ed76fc2e61202,2021-04-16,-1.1574720387512667
3cbf27bb133347eba01ed76fc2e61202,2021-04-17,-1.4953089943405014
3cbf27bb133347eba01ed76fc2e61202,2021-04-18,-1.5163478646645678
3cbf27bb133347eba01ed76fc2e61202,2021-04-19,-0.8118798648507326
3cbf27bb133347eba01ed76fc2e61202,2021-04-20,0.9006111970761603
3cbf27bb133347eba01ed76fc2e61202,2021-04-21,0.9006111970761603
3cbf27bb133347eba01ed76fc2e61202,2021-04-22,0.8647513181837744
3cbf27bb133347eba01ed76fc2e61202,2021-04-23,0.4982474439828256
3cbf27bb133347eba01ed76fc2e61202,2021-04-24,0.02042259027222057
3cbf27bb133347eba01ed76fc2e61202,2021-04-25,0.0017297369347640883
3cbf27bb133347eba01ed76fc2e61202,2021-04-26,0.8746223666089576
3cbf27bb133347eba01ed76fc2e61202,2021-04-27,-1.9191539122649257
3cbf27bb133347eba01ed76fc2e61202,2021-04-28,-1.8919154005547785
3cbf27bb133347eba01ed76fc2e61202,2021-04-29,-1.814341085732897
3cbf27bb133347eba01ed76fc2e61202,2021-04-30,-2.1518459342594474
3cbf27bb133347eba01ed76fc2e61202,2021-05-01,-2.4884659687925494
3cbf27bb133347eba01ed76fc2e61202,2021-05-02,-2.4912591999313074
3cbf27bb133347eba01ed76fc2e61202,2021-05-03,-1.8026562433838536
3cbf27bb133347eba01ed76fc2e61202,2021-05-04,0.08052335979754492
3cbf27bb133347eba01ed76fc2e61202,2021-05-05,0.9994153479104493
3cbf27bb133347eba01ed76fc2e61202,2021-05-06,0.9690376522239491
3cbf27bb133347eba01ed76fc2e61202,2021-05-07,0.6739594760389268
3cbf27bb133347eba01ed76fc2e61202,2021-05-08,0.032797601705928194
3cbf27bb133347eba01ed76fc2e61202,2021-05-09,0.032797601705928194
3cbf27bb133347eba01ed76fc2e61202,2021-05-10,0.9766987224700661
3cbf27bb133347eba01ed76fc2e61202,2021-05-11,0.9893713809041421
3cbf27bb133347eba01ed76fc2e61202,2021-05-12,0.9953915758075226
3cbf27bb133347eba01ed76fc2e61202,2021-05-13,0.9690376522239491
3cbf27bb133347eba01ed76fc2e61202,2021-05-14,0.6739594760389268
3cbf27bb133347eba01ed76fc2e61202,2021-05-15,0.053700433222450966
3cbf27bb133347eba01ed76fc2e61202,2021-05-16,0.20507021914622067
3cbf27bb133347eba01ed76fc2e61202,2021-05-17,1.4063631499189957
3cbf27bb133347eba01ed76fc2e61202,2021-05-18,-2.516728551334074
3cbf27bb133347eba01ed76fc2e61202,2021-05-19,-2.516728551334074
3cbf27bb133347eba01ed76fc2e61202,2021-05-20,-2.559963658318861
3cbf27bb133347eba01ed76fc2e61202,2021-05-21,-3.010908088708505
3cbf27bb133347eba01ed76fc2e61202,2021-05-22,-3.089167449627211
3cbf27bb133347eba01ed76fc2e61202,2021-05-23,-3.070474596289754
3cbf27bb133347eba01ed76fc2e61202,2021-05-24,-2.3822442845245675
3cbf27bb133347eba01ed76fc2e61202,2021-05-25,0.10457162347469821
3cbf27bb133347eba01ed76fc2e61202,2021-05-26,0.9193040504136168
3cbf27bb133347eba01ed76fc2e61202,2021-05-27,0.9094873408728241
3cbf27bb133347eba01ed76fc2e61202,2021-05-28,0.519286314306892
3cbf27bb133347eba01ed76fc2e61202,2021-05-29,-0.0006162800518458798
3cbf27bb133347eba01ed76fc2e61202,2021-05-30,0.0017297369347640883
3cbf27bb133347eba01ed76fc2e61202,2021-05-31,0.876436160532818
3cbf27bb133347eba01ed76fc2e61202,2021-06-01,0.20110444887780524
3cbf27bb133347eba01ed76fc2e61202,2021-06-02,0.2093346219602521
3cbf27bb133347eba01ed76fc2e61202,2021-06-03,0.16963034071410626
3cbf27bb133347eba01ed76fc2e61202,2021-06-04,-0.1764725541888555
3cbf27bb133347eba01ed76fc2e61202,2021-06-05,-0.5451258447235844
3cbf27bb133347eba01ed76fc2e61202,2021-06-06,-0.4796496106100726
3cbf27bb133347eba01ed76fc2e61202,2021-06-07,0.2493313447965147
7f024a64ce925ed4e9f46c358deeaac4,2021-03-02,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-03-03,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-03-04,0.5389139644092739
7f024a64ce925ed4e9f46c358deeaac4,2021-03-05,0.2014091158827182
7f024a64ce925ed4e9f46c358deeaac4,2021-03-06,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-03-07,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-03-08,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-03-09,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-03-10,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-03-11,0.5389139644092739
7f024a64ce925ed4e9f46c358deeaac4,2021-03-12,0.2014091158827182
7f024a64ce925ed4e9f46c358deeaac4,2021-03-13,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-03-14,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-03-15,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-03-16,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-03-17,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-03-18,0.5389139644092739
7f024a64ce925ed4e9f46c358deeaac4,2021-03-19,0.2014091158827182
7f024a64ce925ed4e9f46c358deeaac4,2021-03-20,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-03-21,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-03-22,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-03-23,0.5484774464760149
7f024a64ce925ed4e9f46c358deeaac4,2021-03-24,0.5484774464760149
7f024a64ce925ed4e9f46c358deeaac4,2021-03-25,0.540816376229898
7f024a64ce925ed4e9f46c358deeaac4,2021-03-26,0.20331152770334235
7f024a64ce925ed4e9f46c358deeaac4,2021-03-27,-0.13829680791524257
7f024a64ce925ed4e9f46c358deeaac4,2021-03-28,-0.13829680791524257
7f024a64ce925ed4e9f46c358deeaac4,2021-03-29,0.5484774464760149
7f024a64ce925ed4e9f46c358deeaac4,2021-03-30,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-03-31,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-04-01,0.5389139644092739
7f024a64ce925ed4e9f46c358deeaac4,2021-04-02,0.2014091158827182
7f024a64ce925ed4e9f46c358deeaac4,2021-04-03,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-04-04,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-04-05,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-04-06,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-04-07,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-04-08,0.5389139644092739
7f024a64ce925ed4e9f46c358deeaac4,2021-04-09,0.2014091158827182
7f024a64ce925ed4e9f46c358deeaac4,2021-04-10,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-04-11,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-04-12,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-04-13,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-04-14,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-04-15,0.5389139644092739
7f024a64ce925ed4e9f46c358deeaac4,2021-04-16,0.2014091158827182
7f024a64ce925ed4e9f46c358deeaac4,2021-04-17,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-04-18,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-04-19,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-04-20,0.5652701777077895
7f024a64ce925ed4e9f46c358deeaac4,2021-04-21,0.5652701777077895
7f024a64ce925ed4e9f46c358deeaac4,2021-04-22,0.5576091074616726
7f024a64ce925ed4e9f46c358deeaac4,2021-04-23,0.22010425893511706
7f024a64ce925ed4e9f46c358deeaac4,2021-04-24,-0.12150407668346806
7f024a64ce925ed4e9f46c358deeaac4,2021-04-25,-0.12150407668346806
7f024a64ce925ed4e9f46c358deeaac4,2021-04-26,0.5652701777077895
7f024a64ce925ed4e9f46c358deeaac4,2021-04-27,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-04-28,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-04-29,0.5389139644092739
7f024a64ce925ed4e9f46c358deeaac4,2021-04-30,0.20361909406178455
7f024a64ce925ed4e9f46c358deeaac4,2021-05-01,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-05-02,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-05-03,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-04,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-05,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-06,0.5389139644092739
7f024a64ce925ed4e9f46c358deeaac4,2021-05-07,0.2014091158827182
7f024a64ce925ed4e9f46c358deeaac4,2021-05-08,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-05-09,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-05-10,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-11,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-12,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-13,0.5389139644092739
7f024a64ce925ed4e9f46c358deeaac4,2021-05-14,0.2014091158827182
7f024a64ce925ed4e9f46c358deeaac4,2021-05-15,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-05-16,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-05-17,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-18,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-19,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-20,0.5389139644092739
7f024a64ce925ed4e9f46c358deeaac4,2021-05-21,0.2014091158827182
7f024a64ce925ed4e9f46c358deeaac4,2021-05-22,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-05-23,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-05-24,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-25,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-26,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-05-27,0.5389139644092739
7f024a64ce925ed4e9f46c358deeaac4,2021-05-28,0.2014091158827182
7f024a64ce925ed4e9f46c358deeaac4,2021-05-29,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-05-30,-0.14019921973586671
7f024a64ce925ed4e9f46c358deeaac4,2021-05-31,0.5465750346553908
7f024a64ce925ed4e9f46c358deeaac4,2021-06-01,0.5484774464760149
7f024a64ce925ed4e9f46c358deeaac4,2021-06-02,0.5484774464760149
7f024a64ce925ed4e9f46c358deeaac4,2021-06-03,0.540816376229898
7f024a64ce925ed4e9f46c358deeaac4,2021-06-04,0.20331152770334235
7f024a64ce925ed4e9f46c358deeaac4,2021-06-05,-0.13829680791524257
7f024a64ce925ed4e9f46c358deeaac4,2021-06-06,-0.13829680791524257
7f024a64ce925ed4e9f46c358deeaac4,2021-06-07,0.5484774464760149
6af5db38a0d8f8e04da5838637949b23,2021-03-02,8.737050874519365
6af5db38a0d8f8e04da5838637949b23,2021-03-03,8.520627183231547
6af5db38a0d8f8e04da5838637949b23,2021-03-04,8.78588487897194
6af5db38a0d8f8e04da5838637949b23,2021-03-05,6.359456239445898
6af5db38a0d8f8e04da5838637949b23,2021-03-06,-1.3322915521348315
6af5db38a0d8f8e04da5838637949b23,2021-03-07,-0.32009231748215133
6af5db38a0d8f8e04da5838637949b23,2021-03-08,8.431207158962659
6af5db38a0d8f8e04da5838637949b23,2021-03-09,12.469732176964397
6af5db38a0d8f8e04da5838637949b23,2021-03-10,13.071973632477485
6af5db38a0d8f8e04da5838637949b23,2021-03-11,9.638153682971808
6af5db38a0d8f8e04da5838637949b23,2021-03-12,8.20788826878689
6af5db38a0d8f8e04da5838637949b23,2021-03-13,1.781008154936308
6af5db38a0d8f8e04da5838637949b23,2021-03-14,1.4458163288138324
6af5db38a0d8f8e04da5838637949b23,2021-03-15,9.082593370541426
6af5db38a0d8f8e04da5838637949b23,2021-03-16,-2.598778144241994
6af5db38a0d8f8e04da5838637949b23,2021-03-17,-1.9190527337899455
6af5db38a0d8f8e04da5838637949b23,2021-03-18,-2.550331938211182
6af5db38a0d8f8e04da5838637949b23,2021-03-19,-4.940840270762822
6af5db38a0d8f8e04da5838637949b23,2021-03-20,-5.073526502818265
6af5db38a0d8f8e04da5838637949b23,2021-03-21,-3.9247172443261658
6af5db38a0d8f8e04da5838637949b23,2021-03-22,-2.2062556787683145
6af5db38a0d8f8e04da5838637949b23,2021-03-23,0.5055849855836744
6af5db38a0d8f8e04da5838637949b23,2021-03-24,1.305356021128009
6af5db38a0d8f8e04da5838637949b23,2021-03-25,-0.39923334395275684
6af5db38a0d8f8e04da5838637949b23,2021-03-26,-0.9692596560702063
6af5db38a0d8f8e04da5838637949b23,2021-03-27,-2.178549050298979
6af5db38a0d8f8e04da5838637949b23,2021-03-28,-1.441281918655098
6af5db38a0d8f8e04da5838637949b23,2021-03-29,0.857429192126116
6af5db38a0d8f8e04da5838637949b23,2021-03-30,20.743169545853277
6af5db38a0d8f8e04da5838637949b23,2021-03-31,23.47950600525866
6af5db38a0d8f8e04da5838637949b23,2021-04-01,18.60161916596225
6af5db38a0d8f8e04da5838637949b23,2021-04-02,13.667617782271854
6af5db38a0d8f8e04da5838637949b23,2021-04-03,-0.36254343625513547
6af5db38a0d8f8e04da5838637949b23,2021-04-04,1.740581977577345
6af5db38a0d8f8e04da5838637949b23,2021-04-05,15.918047485674716
6af5db38a0d8f8e04da5838637949b23,2021-04-06,15.666185671486133
6af5db38a0d8f8e04da5838637949b23,2021-04-07,14.525913392175728
6af5db38a0d8f8e04da5838637949b23,2021-04-08,18.337140415412335
6af5db38a0d8f8e04da5838637949b23,2021-04-09,11.638685063340205
6af5db38a0d8f8e04da5838637949b23,2021-04-10,1.5411651858593716
6af5db38a0d8f8e04da5838637949b23,2021-04-11,3.266014161471464
6af5db38a0d8f8e04da5838637949b23,2021-04-12,17.436982239082244
6af5db38a0d8f8e04da5838637949b23,2021-04-13,8.347867841606552
6af5db38a0d8f8e04da5838637949b23,2021-04-14,7.60431101557696
6af5db38a0d8f8e04da5838637949b23,2021-04-15,9.969706149254877
6af5db38a0d8f8e04da5838637949b23,2021-04-16,3.6144150759900895
6af5db38a0d8f8e04da5838637949b23,2021-04-17,-1.7900434986105132
6af5db38a0d8f8e04da5838637949b23,2021-04-18,-1.2925805633198808
6af5db38a0d8f8e04da5838637949b23,2021-04-19,10.679826051286017
6af5db38a0d8f8e04da5838637949b23,2021-04-20,26.243208460302164
6af5db38a0d8f8e04da5838637949b23,2021-04-21,25.681937534330956
6af5db38a0d8f8e04da5838637949b23,2021-04-22,24.9591294339217
6af5db38a0d8f8e04da5838637949b23,2021-04-23,19.738172723457076
6af5db38a0d8f8e04da5838637949b23,2021-04-24,6.294778174221224
6af5db38a0d8f8e04da5838637949b23,2021-04-25,8.249539899645713
6af5db38a0d8f8e04da5838637949b23,2021-04-26,32.58581985224558
6af5db38a0d8f8e04da5838637949b23,2021-04-27,-18.624165988981364
6af5db38a0d8f8e04da5838637949b23,2021-04-28,-21.884290234544196
6af5db38a0d8f8e04da5838637949b23,2021-04-29,-23.96519062489929
6af5db38a0d8f8e04da5838637949b23,2021-04-30,-26.924899137640214
6af5db38a0d8f8e04da5838637949b23,2021-05-01,-29.068257705084164
6af5db38a0d8f8e04da5838637949b23,2021-05-02,-20.274835731914276
6af5db38a0d8f8e04da5838637949b23,2021-05-03,-19.424581807073633
6af5db38a0d8f8e04da5838637949b23,2021-05-04,-47.311073989243965
6af5db38a0d8f8e04da5838637949b23,2021-05-05,-46.58047671659464
6af5db38a0d8f8e04da5838637949b23,2021-05-06,-47.899016315526694
6af5db38a0d8f8e04da5838637949b23,2021-05-07,-56.226771902318845
6af5db38a0d8f8e04da5838637949b23,2021-05-08,-66.02638203721945
6af5db38a0d8f8e04da5838637949b23,2021-05-09,-60.77763791219983
6af5db38a0d8f8e04da5838637949b23,2021-05-10,-82.75542326021355
6af5db38a0d8f8e04da5838637949b23,2021-05-11,17.278555881021248
6af5db38a0d8f8e04da5838637949b23,2021-05-12,36.28366793261144
6af5db38a0d8f8e04da5838637949b23,2021-05-13,22.01364935771673
6af5db38a0d8f8e04da5838637949b23,2021-05-14,24.038415086164193
6af5db38a0d8f8e04da5838637949b23,2021-05-15,18.88372271898578
6af5db38a0d8f8e04da5838637949b23,2021-05-16,3.9632421879182047
